ISBSG10;1;1.268638;0.249478;0.091992
ISBSG10;2;0.672470;0.420101;0.093549
ISBSG10;3;0.747023;0.373074;15.125277
ISBSG10;1;2.171086;0.460146;0.093087
ISBSG10;2;0.595520;0.558524;0.094616
ISBSG10;3;2.504634;-0.029565;13.264439
ISBSG10;1;0.934147;0.303993;0.083284
ISBSG10;2;0.632677;0.017067;0.087219
ISBSG10;3;0.420367;0.246368;14.356668
ISBSG10;1;1.268638;0.230738;0.132255
ISBSG10;2;0.672470;0.391393;0.133749
ISBSG10;3;0.778539;0.344957;14.230866
ISBSG10;1;2.171086;0.455193;0.112947
ISBSG10;2;0.595520;0.574267;0.122442
ISBSG10;3;1.663812;0.159693;12.893177
ISBSG10;1;0.934147;0.277444;0.086921
ISBSG10;2;0.632677;0.038113;0.088532
ISBSG10;3;0.611238;0.295697;13.381266
ISBSG10;1;1.268638;0.203898;0.084937
ISBSG10;2;0.672470;0.380934;0.086456
ISBSG10;3;0.786970;0.328914;13.922366
ISBSG10;1;2.171086;0.457864;0.075621
ISBSG10;2;0.595520;0.580247;0.084865
ISBSG10;3;2.540918;-0.109178;12.386044
ISBSG10;1;0.934147;0.296122;0.073463
ISBSG10;2;0.632677;0.029982;0.074943
ISBSG10;3;0.675554;0.224977;12.705720
ISBSG10;1;1.268638;0.228644;0.060017
ISBSG10;2;0.672470;0.387348;0.061473
ISBSG10;3;0.767061;0.299317;10.908486
ISBSG10;1;2.171086;0.461742;0.051798
ISBSG10;2;0.595520;0.560174;0.058402
ISBSG10;3;2.924498;-0.145673;10.310445
ISBSG10;1;0.934147;0.281979;0.064762
ISBSG10;2;0.632677;-0.022231;0.066324
ISBSG10;3;0.546043;0.297890;10.885721
ISBSG10;1;1.268638;0.232285;0.061608
ISBSG10;2;0.672470;0.370268;0.063137
ISBSG10;3;0.685518;0.367417;11.001267
ISBSG10;1;2.171086;0.419668;0.063348
ISBSG10;2;0.595520;0.583467;0.064830
ISBSG10;3;3.133904;-0.149037;10.851201
ISBSG10;1;0.934147;0.309949;0.096565
ISBSG10;2;0.632677;0.028065;0.098172
ISBSG10;3;0.527563;0.223760;10.844480
ISBSG10;1;1.268638;0.158774;0.071481
ISBSG10;2;0.672470;0.389078;0.073043
ISBSG10;3;0.789394;0.367610;10.958475
