China;2;0.458084;0.046976;0.023002
China;3;91.690760;-210.898639;30.102748
China;1;0.340176;0.153699;0.018663
China;2;0.468373;0.018591;0.023663
China;3;72.003266;-281.063026;30.686488
China;1;0.400599;0.156408;0.018259
China;2;0.521084;0.000116;0.022699
China;3;58.473334;-168.099049;28.822831
China;1;0.379832;0.181696;0.018334
China;2;0.458084;0.033362;0.023148
China;3;69.246123;-187.368517;27.740278
China;1;0.340176;0.133496;0.018363
China;2;0.468373;0.026329;0.023059
China;3;66.239740;-257.521079;29.338019
China;1;0.400599;0.072048;0.019200
China;2;0.521084;-0.087934;0.023682
China;3;75.660722;-185.581015;30.227541
China;1;0.379832;0.129964;0.019264
China;2;0.458084;-0.003927;0.023819
China;3;120.111528;-261.615655;28.174457
China;1;0.340176;0.124203;0.019526
China;2;0.468373;0.062071;0.023884
China;3;114.791622;-279.748752;27.519027
China;1;0.400599;0.158761;0.017819
China;2;0.521084;-0.015203;0.022129
China;3;44.500000;-168.570318;27.765633
China;1;0.379832;0.066957;0.017630
China;2;0.458084;0.019353;0.022272
China;3;76.675228;-183.121501;27.398246
China;1;0.340176;0.148182;0.020032
China;2;0.468373;-0.008114;0.029164
China;3;99.639633;-254.006195;28.220020
China;1;0.400599;0.154041;0.017939
China;2;0.521084;-0.124870;0.022267
China;3;211.670163;-403.790261;28.179350
China;1;0.379832;0.148319;0.018187
China;2;0.458084;-0.006915;0.022587
China;3;131.330774;-276.249619;27.586268
China;1;0.340176;0.114710;0.017830
China;2;0.468373;-0.045083;0.022229
China;3;106.134557;-301.549864;26.861768
China;1;0.400599;0.107739;0.017659
China;2;0.521084;0.006927;0.022180
China;3;104.500000;-208.104027;28.286724
China;1;0.379832;0.113404;0.017680
China;2;0.458084;0.062816;0.022153
China;3;92.656368;-222.443177;27.550137
China;1;0.340176;0.081091;0.018595
China;2;0.468373;0.002740;0.023870
China;3;128.500000;-331.147696;27.168799
China;1;0.400599;0.137098;0.017308
China;2;0.521084;-0.061013;0.021598
China;3;103.818018;-235.531887;27.396628
China;1;0.379832;0.118566;0.017923
China;2;0.458084;0.042933;0.022454
China;3;63.670433;-167.407787;27.668627
China;1;0.340176;0.120667;0.020089
China;2;0.468373;0.013364;0.025262
China;3;49.500000;-259.271541;26.574437
China;1;0.400599;0.219704;0.017558
China;2;0.521084;-0.101081;0.022230
China;3;155.714764;-329.960116;26.508808
China;1;0.379832;0.153084;0.017493
China;2;0.458084;-0.063910;0.021878
China;3;107.777203;-273.793059;27.374825
China;1;0.340176;0.112304;0.017637
China;2;0.468373;0.033945;0.021968
China;3;85.674212;-275.940862;27.711985
China;1;0.400599;0.083330;0.017667
China;2;0.521084;-0.025198;0.021906
China;3;238.319201;-417.667037;30.383968
China;1;0.379832;0.191528;0.019416
China;2;0.458084;-0.022125;0.025293
China;3;213.330702;-377.364910;27.357322
China;1;0.340176;0.082382;0.017689
China;2;0.468373;0.028881;0.022081
China;3;48.839999;-241.496198;27.627260
China;1;0.400599;0.133378;0.019516
China;2;0.521084;0.016308;0.024176
China;3;213.652189;-418.378998;26.985659
China;1;0.379832;0.065517;0.017443
China;2;0.458084;0.006393;0.022065
China;3;57.893880;-188.849262;27.990205
China;1;0.340176;0.136930;0.017346
China;2;0.468373;0.015984;0.022048
China;3;99.293720;-289.692495;27.647842
China;1;0.400599;0.154041;0.018199
China;2;0.521084;-0.026642;0.022557
China;3;94.082736;-225.567874;27.539575
China;1;0.379832;0.167063;0.017781
China;2;0.458084;0.071815;0.022193
China;3;61.659075;-157.809920;26.424836
China;1;0.340176;0.078499;0.017563
China;2;0.468373;-0.100986;0.021988
China;3;116.220024;-291.875997;27.827132
China;1;0.400599;0.130881;0.017603
China;2;0.521084;-0.057933;0.021905
China;3;118.506146;-386.476711;27.832630
China;1;0.379832;0.124935;0.017879
China;2;0.458084;0.046976;0.022296
China;3;62.651673;-185.382077;26.706233
China;1;0.340176;0.044818;0.019920
China;2;0.468373;-0.031983;0.024595
China;3;78.842765;-269.062058;27.224147
China;1;0.400599;0.066302;0.018288
China;2;0.521084;-0.041308;0.022638
China;3;44.171508;-188.911469;27.629853
China;1;0.379832;0.188277;0.017451
China;2;0.458084;0.083135;0.021854
China;3;297.656354;-494.064522;26.084961
China;1;0.340176;0.095091;0.017676
China;2;0.468373;-0.015019;0.022095
China;3;91.325922;-294.747751;27.795671
China;1;0.400599;0.102428;0.017567
China;2;0.521084;-0.025198;0.021842
China;3;146.328514;-322.394814;27.796881
China;1;0.379832;0.128712;0.019925
China;2;0.458084;-0.020583;0.024294
China;3;69.652564;-201.654214;28.482515
China;1;0.340176;0.034942;0.019106
China;2;0.468373;0.053686;0.023923
China;3;78.823581;-279.136303;27.405746
China;1;0.400599;0.133378;0.017641
China;2;0.521084;-0.094468;0.022127
China;3;50.500000;-209.357985;27.694090
