Miyazaki;3;6.156183;-7.138584;18.212950
Miyazaki;1;0.577016;0.390231;0.099118
Miyazaki;2;0.440517;0.084619;0.100437
Miyazaki;3;13.009828;-14.378245;17.784853
Miyazaki;1;0.367503;0.492218;0.132654
Miyazaki;2;0.497110;0.332319;0.133779
Miyazaki;3;14.341745;-12.272626;17.923814
Miyazaki;1;0.247537;0.544662;0.115714
Miyazaki;2;0.442786;0.564053;0.116847
Miyazaki;3;13.737957;-9.829335;19.494884
Miyazaki;1;0.577016;0.457485;0.098304
Miyazaki;2;0.440517;0.129037;0.099576
Miyazaki;3;10.504359;-10.583600;17.991274
Miyazaki;1;0.367503;0.505427;0.074529
Miyazaki;2;0.497110;0.371075;0.101876
Miyazaki;3;11.506267;-9.788653;17.733934
Miyazaki;1;0.247537;0.525284;0.080200
Miyazaki;2;0.442786;0.556567;0.081547
Miyazaki;3;7.391359;-7.126780;17.811417
Miyazaki;1;0.577016;0.421220;0.071709
Miyazaki;2;0.440517;0.164367;0.072570
Miyazaki;3;4.924978;-9.276683;17.412673
Miyazaki;1;0.367503;0.511850;0.074087
Miyazaki;2;0.497110;0.334382;0.089090
Miyazaki;3;9.311134;-7.506700;16.595853
Miyazaki;1;0.247537;0.542308;0.079640
Miyazaki;2;0.442786;0.529701;0.080885
Miyazaki;3;10.936092;-8.170101;16.711932
Miyazaki;1;0.577016;0.369293;0.091275
Miyazaki;2;0.440517;0.113256;0.092566
Miyazaki;3;2.723409;-4.557599;16.084305
Miyazaki;1;0.367503;0.488846;0.071552
Miyazaki;2;0.497110;0.314525;0.080497
Miyazaki;3;12.106347;-9.502851;16.357511
Miyazaki;1;0.247537;0.512590;0.058954
Miyazaki;2;0.442786;0.552881;0.060202
Miyazaki;3;7.715333;-8.456775;15.476486
Miyazaki;1;0.577016;0.429991;0.078109
Miyazaki;2;0.440517;0.139691;0.079425
Miyazaki;3;5.882011;-7.354879;16.129945
Miyazaki;1;0.367503;0.473793;0.087197
Miyazaki;2;0.497110;0.387719;0.088539
Miyazaki;3;15.299338;-13.565212;15.812303
Miyazaki;1;0.247537;0.557510;0.089024
Miyazaki;2;0.442786;0.547607;0.090273
Miyazaki;3;13.737529;-9.762932;17.263093
Miyazaki;1;0.577016;0.455286;0.092559
Miyazaki;2;0.440517;0.094939;0.093879
Miyazaki;3;9.084233;-7.765215;14.491737
Miyazaki;1;0.367503;0.429165;0.067549
Miyazaki;2;0.497110;0.332166;0.068902
Miyazaki;3;7.885564;-6.171127;13.505281
Miyazaki;1;0.247537;0.512606;0.065603
Miyazaki;2;0.442786;0.552015;0.066950
Miyazaki;3;11.226857;-10.785767;13.941003
Miyazaki;1;0.577016;0.436821;0.063915
Miyazaki;2;0.440517;0.111336;0.065202
Miyazaki;3;9.664463;-8.677840;13.825916
Miyazaki;1;0.367503;0.423714;0.074307
Miyazaki;2;0.497110;0.346164;0.075935
Miyazaki;3;9.449006;-8.219903;14.253219
Miyazaki;1;0.247537;0.545601;0.068924
Miyazaki;2;0.442786;0.568497;0.070224
Miyazaki;3;11.642985;-10.397249;14.074554
Miyazaki;1;0.577016;0.438773;0.062370
Miyazaki;2;0.440517;0.166015;0.063650
Miyazaki;3;9.982077;-7.424179;14.064553
Miyazaki;1;0.367503;0.480768;0.076153
Miyazaki;2;0.497110;0.374238;0.077421
Miyazaki;3;10.596133;-9.843977;14.162370
Miyazaki;1;0.247537;0.550432;0.076522
Miyazaki;2;0.442786;0.550347;0.077805
Miyazaki;3;10.584992;-9.313828;13.935394
Miyazaki;1;0.577016;0.422069;0.061338
Miyazaki;2;0.440517;0.096507;0.062708
Miyazaki;3;11.140337;-11.802383;12.733916
Miyazaki;1;0.367503;0.495445;0.059994
Miyazaki;2;0.497110;0.377904;0.061322
Miyazaki;3;15.077775;-10.717350;11.396261
Miyazaki;1;0.247537;0.532977;0.073379
Miyazaki;2;0.442786;0.557035;0.074757
Miyazaki;3;11.379456;-10.037828;12.471386
Miyazaki;1;0.577016;0.394992;0.081708
Miyazaki;2;0.440517;0.150124;0.083058
Miyazaki;3;7.372936;-7.259139;11.685049
Miyazaki;1;0.367503;0.484488;0.069740
Miyazaki;2;0.497110;0.371752;0.071001
Miyazaki;3;10.068860;-8.309825;12.306666
Miyazaki;1;0.247537;0.518644;0.061368
Miyazaki;2;0.442786;0.548761;0.062641
Miyazaki;3;9.318601;-10.870497;12.723637
Miyazaki;1;0.577016;0.454585;0.056305
Miyazaki;2;0.440517;0.126039;0.057637
Miyazaki;3;9.248109;-10.608943;11.701095
Miyazaki;1;0.367503;0.506248;0.072762
Miyazaki;2;0.497110;0.352827;0.074066
Miyazaki;3;15.629931;-9.602188;12.660868
Miyazaki;1;0.247537;0.526741;0.078005
Miyazaki;2;0.442786;0.543512;0.079370
Miyazaki;3;3.803110;-6.958665;12.683252
Miyazaki;1;0.577016;0.417638;0.112234
Miyazaki;2;0.440517;0.093642;0.114101
Miyazaki;3;5.605069;-10.294658;12.495395
Miyazaki;1;0.367503;0.470556;0.059527
Miyazaki;2;0.497110;0.371230;0.060809
Miyazaki;3;13.366964;-13.182141;11.900250
Miyazaki;1;0.247537;0.541738;0.064481
Miyazaki;2;0.442786;0.546273;0.068839
Miyazaki;3;13.513647;-9.308934;12.308092
Miyazaki;1;0.577016;0.414484;0.067970
Miyazaki;2;0.440517;0.151959;0.069284
Miyazaki;3;7.368795;-7.382487;12.285066
Miyazaki;1;0.367503;0.458491;0.066259
Miyazaki;2;0.497110;0.362380;0.067496
Miyazaki;3;11.715575;-9.069945;11.900517
Miyazaki;1;0.247537;0.501852;0.043252
Miyazaki;2;0.442786;0.555933;0.044519
Miyazaki;3;10.709571;-9.375193;11.939841
Miyazaki;1;0.577016;0.445143;0.046159
Miyazaki;2;0.440517;0.120098;0.047448
Miyazaki;3;5.854505;-9.327450;11.522137
Miyazaki;1;0.367503;0.508887;0.050421
Miyazaki;2;0.497110;0.337239;0.051648
Miyazaki;3;10.869331;-8.727450;11.731210
Miyazaki;1;0.247537;0.529640;0.047129
Miyazaki;2;0.442786;0.556150;0.056295
Miyazaki;3;9.530587;-6.749453;10.956941
