dataset;method;SA;MRE;Runtime
4;1;0.209131;0.285700;0.102600
4;2;0.250000;-0.004016;0.106611
4;3;3.149111;-12.681121;30.941057
4;1;0.344183;0.301842;0.101873
4;2;0.416667;-0.030397;0.105773
4;3;3.923664;-10.849028;32.849279
4;1;0.192259;0.518884;0.101103
4;2;0.291667;0.272833;0.105007
4;3;2.933738;-7.485658;33.492269
4;1;0.189919;0.123870;0.102298
4;2;0.291667;0.025341;0.106249
4;3;0.655564;-3.635842;31.419098
4;1;0.135229;0.595578;0.101966
4;2;0.333333;0.366888;0.105896
4;3;1.374626;-4.061758;32.729237
4;1;0.141735;0.326507;0.109702
4;2;0.416667;-0.243781;0.114190
4;3;1.224037;-5.136898;32.578800
4;1;0.213614;0.353032;0.101528
4;2;0.200000;0.407407;0.105459
4;3;1.998224;-8.648100;31.516817
4;1;0.207221;0.293067;0.101772
4;2;0.250000;0.103139;0.105709
4;3;1.711279;-4.914987;32.869067
4;1;0.356053;-2758823434708712448.000000;0.101637
4;2;0.450000;0.176664;0.105562
4;3;2.241720;-4.967273;30.612065
4;1;0.170534;0.497307;0.102504
4;2;0.200000;0.344090;0.106389
4;3;0.719048;-1.198281;31.831817
4;1;0.209131;0.304871;0.101825
4;2;0.250000;0.020568;0.105676
4;3;0.911345;-2.020334;32.914168
4;1;0.344183;0.320201;0.102558
4;2;0.416667;-0.078749;0.106483
4;3;2.380647;-6.850283;32.393458
4;1;0.192259;0.485197;0.101869
4;2;0.291667;0.274732;0.105804
4;3;0.559411;-0.956166;33.133699
4;1;0.189919;0.115923;0.103077
4;2;0.291667;0.067860;0.107080
4;3;0.973552;-2.687304;33.223964
4;1;0.135229;0.595578;0.101815
4;2;0.333333;0.388940;0.105760
4;3;1.221418;-3.197383;32.740334
4;1;0.141735;0.374325;0.102761
4;2;0.416667;-0.155116;0.106899
4;3;2.112214;-6.391731;31.725616
4;1;0.213614;0.321312;0.101581
4;2;0.200000;0.417758;0.105490
4;3;1.672295;-3.923221;32.351750
4;1;0.207221;0.271702;0.101954
4;2;0.250000;0.099910;0.105964
4;3;0.859780;-2.071673;32.156663
4;1;0.356053;-2835786320226337792.000000;0.101968
4;2;0.450000;0.196511;0.105942
4;3;0.814810;-1.357173;32.985943
4;1;0.170534;0.495836;0.102247
4;2;0.200000;0.305845;0.106155
4;3;0.884222;-1.325373;32.726143
4;1;0.209131;0.295771;0.102469
4;2;0.250000;-0.028807;0.106408
4;3;0.668835;-2.046332;31.187882
4;1;0.344183;0.309520;0.101532
4;2;0.416667;-0.042481;0.105427
4;3;2.208639;-3.805675;31.975553
4;1;0.192259;0.505612;0.109843
4;2;0.291667;0.247894;0.114400
4;3;0.491230;-0.768973;32.183444
4;1;0.189919;0.120906;0.101692
4;2;0.291667;0.077150;0.105640
4;3;0.712632;-4.848607;31.877626
4;1;0.135229;0.576602;0.101809
4;2;0.333333;0.357120;0.105754
4;3;0.632685;-0.932766;33.289235
4;1;0.141735;0.380520;0.101404
4;2;0.416667;-0.176075;0.105319
4;3;1.416768;-4.456396;33.233205
4;1;0.213614;0.323191;0.101614
4;2;0.200000;0.399940;0.105417
4;3;0.677589;-2.529897;32.716358
4;1;0.207221;0.288154;0.102099
4;2;0.250000;0.104745;0.106042
4;3;1.059178;-2.161743;32.948261
4;1;0.356053;-2876944321971277312.000000;0.116383
4;2;0.450000;0.193177;0.120391
4;3;1.045017;-3.017348;33.936740
4;1;0.170534;0.503585;0.103000
4;2;0.200000;0.326781;0.106902
4;3;1.233066;-2.079528;33.023523
4;1;0.209131;0.283504;0.101899
4;2;0.250000;0.014778;0.105769
4;3;0.305189;-1.949927;32.184625
4;1;0.344183;0.299059;0.110087
4;2;0.416667;-0.072674;0.114620
4;3;0.989196;-1.575203;33.031162
4;1;0.192259;0.510674;0.101882
4;2;0.291667;0.273467;0.105807
4;3;0.762916;-1.076837;32.846004
4;1;0.189919;0.143125;0.102142
4;2;0.291667;0.069940;0.106085
4;3;2.679064;-12.858336;32.160910
4;1;0.135229;0.598204;0.102156
4;2;0.333333;0.362041;0.106065
4;3;0.716560;-2.577479;33.026450
4;1;0.141735;0.375574;0.101959
4;2;0.416667;-0.180837;0.105867
4;3;1.769891;-4.818476;32.568811
4;1;0.213614;0.331211;0.101765
4;2;0.200000;0.398315;0.105817
4;3;0.384474;-0.324850;31.659012
4;1;0.207221;0.291845;0.101795
4;2;0.250000;0.114260;0.105761
4;3;1.693320;-4.564289;33.676532
4;1;0.356053;-2858276334301672960.000000;0.102379
4;2;0.450000;0.197064;0.106363
4;3;0.459208;-2.351163;32.143478
4;1;0.170534;0.518837;0.101975
4;2;0.200000;0.305845;0.105958
4;3;0.661791;-1.956265;31.412442
4;1;0.209131;0.308992;0.103443
4;2;0.250000;0.017682;0.107556
4;3;1.113970;-3.864456;32.122379
4;1;0.344183;0.306251;0.101956
4;2;0.416667;-0.066667;0.105920
4;3;1.388238;-2.099784;31.202832
4;1;0.192259;0.518884;0.102659
4;2;0.291667;0.277248;0.106641
4;3;0.688678;-1.239288;33.011585
4;1;0.189919;0.114919;0.101671
4;2;0.291667;0.049791;0.105647
4;3;2.239208;-11.403175;32.431070
4;1;0.135229;0.587490;0.108816
4;2;0.333333;0.355878;0.113045
4;3;3.197775;-7.117308;32.735911
4;1;0.141735;0.346895;0.101494
4;2;0.416667;-0.171352;0.105430
4;3;1.400419;-4.714885;32.447258
4;1;0.213614;0.331820;0.101712
4;2;0.200000;0.383857;0.105622
4;3;4.185176;-14.696954;32.513523
4;1;0.207221;0.280022;0.101671
4;2;0.250000;0.130435;0.105585
4;3;0.822099;-3.617660;31.936772
4;1;0.356053;-2858276334301672960.000000;0.101614
4;2;0.450000;0.208503;0.105547
4;3;0.547402;-0.854404;33.098851
4;1;0.170534;0.485802;0.102136
4;2;0.200000;0.303136;0.106088
4;3;0.706603;-2.406422;32.792857
4;1;0.209131;0.284238;0.103956
4;2;0.250000;-0.019368;0.108224
4;3;0.962073;-3.887920;32.662740
4;1;0.344183;0.314368;0.102634
4;2;0.416667;-0.087548;0.106662
4;3;1.150547;-4.811969;32.857068
4;1;0.192259;0.512753;0.101947
4;2;0.291667;0.241044;0.105922
4;3;5.278980;-12.488954;32.844396
4;1;0.189919;0.108850;0.117644
4;2;0.291667;0.013807;0.121677
4;3;8.549281;-23.389986;32.582718
4;1;0.135229;0.571577;0.101973
4;2;0.333333;0.374609;0.105923
4;3;2.326894;-6.005182;31.981974
4;1;0.141735;0.363505;0.102826
4;2;0.416667;-0.222921;0.106880
4;3;2.377472;-6.653263;32.265299
4;1;0.213614;0.323815;0.101964
4;2;0.200000;0.388940;0.105984
4;3;3.269692;-9.324098;33.042520
4;1;0.207221;0.288154;0.103354
4;2;0.250000;0.117387;0.107569
4;3;1.142514;-4.202033;32.845551
4;1;0.356053;-2770390828564933632.000000;0.102085
4;2;0.450000;0.171402;0.105960
4;3;0.960043;-1.314748;33.444707
4;1;0.170534;0.529783;0.102924
4;2;0.200000;0.322310;0.106803
4;3;2.295611;-7.072669;31.900981
4;1;0.209131;0.302792;0.102361
4;2;0.250000;-0.030928;0.106267
4;3;0.950999;-2.023397;31.967657
4;1;0.344183;0.311144;0.102856
4;2;0.416667;-0.054852;0.106812
4;3;1.231236;-1.794818;32.194451
4;1;0.192259;0.515633;0.102540
4;2;0.291667;0.282228;0.106531
4;3;0.750000;-1.157032;32.181098
4;1;0.189919;0.136483;0.102285
4;2;0.291667;0.059443;0.106313
4;3;0.424818;-1.118907;32.608777
4;1;0.135229;0.567729;0.108896
4;2;0.333333;0.380997;0.113158
4;3;0.645544;-2.588718;33.067467
4;1;0.141735;0.371181;0.102164
4;2;0.416667;-0.215278;0.106095
4;3;3.774835;-10.664387;32.384728
4;1;0.213614;0.310469;0.102397
4;2;0.200000;0.374022;0.106339
4;3;1.170289;-2.501094;32.300614
4;1;0.207221;0.265829;0.101933
4;2;0.250000;0.134948;0.105978
4;3;0.457694;-0.726963;33.382850
4;1;0.356053;-2841884785431125504.000000;0.103784
4;2;0.450000;0.173749;0.107931
4;3;1.334737;-2.176936;33.378843
4;1;0.170534;0.495343;0.102216
4;2;0.200000;0.332443;0.106190
4;3;1.033252;-4.568816;31.318924
4;1;0.209131;0.271563;0.102570
4;2;0.250000;0.023438;0.106580
4;3;1.088451;-3.961039;31.396456
4;1;0.344183;0.326967;0.102056
4;2;0.416667;-0.049043;0.105961
4;3;1.434454;-2.445479;31.482879
4;1;0.192259;0.481474;0.102557
4;2;0.291667;0.275992;0.106569
4;3;2.990661;-7.106762;33.923591
4;1;0.189919;0.125834;0.102336
4;2;0.291667;0.066816;0.106361
4;3;2.348154;-7.351846;31.574614
4;1;0.135229;0.590609;0.109762
4;2;0.333333;0.375195;0.114194
4;3;1.704553;-4.619208;32.513466
4;1;0.141735;0.340701;0.102088
4;2;0.416667;-0.239816;0.105990
4;3;0.696178;-1.942605;31.470536
4;1;0.213614;0.344360;0.102462
4;2;0.200000;0.384994;0.106450
4;3;0.666667;-1.439046;32.506914
4;1;0.207221;0.249693;0.103172
4;2;0.250000;0.092559;0.107300
4;3;1.251617;-4.947413;32.138270
4;1;0.356053;-2887421176749031424.000000;0.101850
4;2;0.450000;0.178404;0.105726
4;3;4.271355;-8.571942;32.368704
4;1;0.170534;0.505957;0.115222
4;2;0.200000;0.338624;0.119254
4;3;0.868000;-1.946243;31.804792
4;1;0.209131;0.325000;0.102645
4;2;0.250000;-0.031992;0.106637
4;3;3.013056;-8.590079;31.588759
4;1;0.344183;0.318091;0.104056
4;2;0.416667;-0.026431;0.108142
4;3;5.306867;-12.337785;32.949595
4;1;0.192259;0.499135;0.102185
4;2;0.291667;0.293785;0.106043
4;3;1.418312;-3.104049;33.407811
4;1;0.189919;0.113914;0.103380
4;2;0.291667;0.023056;0.107347
4;3;0.936768;-2.700204;33.258983
4;1;0.135229;0.570302;0.110255
4;2;0.333333;0.362041;0.114628
4;3;0.931901;-1.278943;32.318588
4;1;0.141735;0.342779;0.102063
4;2;0.416667;-0.177262;0.106098
4;3;3.543359;-9.668356;31.479883
4;1;0.213614;0.325059;0.102546
4;2;0.200000;0.387818;0.106418
4;3;1.273217;-2.873293;32.090700
4;1;0.207221;0.269103;0.102198
4;2;0.250000;0.115044;0.106327
4;3;2.955361;-8.151883;33.002645
4;1;0.356053;-2770390828564933632.000000;0.102252
4;2;0.450000;0.171990;0.106216
4;3;0.720752;-2.180212;31.786092
4;1;0.170534;0.519732;0.103703
4;2;0.200000;0.299033;0.107658
4;3;1.562029;-4.614018;31.645817
4;1;0.209131;0.295061;0.155873
4;2;0.250000;-0.031992;0.159889
4;3;0.913425;-3.588816;32.391972
4;1;0.344183;0.297378;0.102316
4;2;0.416667;-0.069233;0.106258
4;3;6.458541;-17.792423;32.094237
4;1;0.192259;0.515633;0.102311
4;2;0.291667;0.251273;0.106246
4;3;0.768572;-4.125333;31.902527
4;1;0.189919;0.119914;0.102603
4;2;0.291667;0.057315;0.106484
4;3;2.293739;-7.272707;32.889810
4;1;0.135229;0.598577;0.102361
4;2;0.333333;0.355878;0.106316
4;3;0.640118;-1.338508;31.309166
4;1;0.141735;0.338610;0.102076
4;2;0.416667;-0.195355;0.105905
4;3;1.702714;-5.195357;32.838002
4;1;0.213614;0.346113;0.102420
4;2;0.200000;0.357120;0.106276
4;3;2.750841;-9.621307;32.964306
4;1;0.207221;0.314937;0.102238
4;2;0.250000;0.111111;0.106234
4;3;0.866271;-2.330694;32.521821
4;1;0.356053;-2870694623951064576.000000;0.103354
4;2;0.450000;0.159462;0.107584
4;3;2.083190;-6.628511;33.295458
5;1;1.434870;0.175718;0.071576
5;2;0.455285;0.676683;0.073335
5;3;2.599524;-0.600138;9.930631
5;1;0.823111;0.187848;0.034523
5;2;0.533107;0.260351;0.036147
5;3;0.640788;0.362940;9.906435
5;1;1.558210;0.079801;0.042540
5;2;0.261477;0.550077;0.045301
5;3;1.403320;0.076973;10.678933
5;1;2.216691;-0.460808;0.028512
5;2;0.333932;-2.185340;0.029928
5;3;1.837101;0.131533;9.622766
5;1;1.254374;0.452809;0.029165
5;2;0.148649;0.853602;0.030695
5;3;1.123229;0.345267;10.003327
5;1;0.866848;0.437029;0.028515
5;2;0.791262;0.513446;0.029969
5;3;0.337972;0.462076;9.991997
5;1;3.006861;-0.019455;0.028407
5;2;0.166667;0.424838;0.029824
5;3;0.266708;0.720852;10.196713
5;1;2.215720;0.359913;0.028632
5;2;0.470588;0.678275;0.030091
5;3;0.769438;0.363600;10.135377
5;1;1.376450;-0.181491;0.028560
5;2;0.438701;0.786662;0.029987
5;3;0.960074;0.533357;9.841559
5;1;2.136415;0.274915;0.028749
5;2;0.992150;0.514711;0.030169
5;3;3.831510;-0.544910;10.081065
5;1;1.434870;0.286597;0.028580
5;2;0.455285;0.729707;0.029977
5;3;0.404412;0.551675;10.143066
5;1;0.823111;0.209155;0.028419
5;2;0.533107;0.255460;0.029770
5;3;0.639597;0.279407;9.745461
5;1;1.558210;0.122890;0.028484
5;2;0.261477;0.534334;0.029890
5;3;2.137731;-0.257024;9.844283
5;1;2.216691;-0.647975;0.029905
5;2;0.333932;-2.083991;0.031489
5;3;1.330446;0.021078;9.878029
5;1;1.254374;0.268469;0.028561
5;2;0.148649;0.844488;0.029962
5;3;1.506574;0.274551;9.890699
5;1;0.866848;0.423176;0.028773
5;2;0.791262;0.553140;0.030185
5;3;0.222409;0.513536;10.284427
5;1;3.006861;0.116885;0.028511
5;2;0.166667;0.432983;0.029927
5;3;1.553793;0.262114;9.534616
5;1;2.215720;0.333832;0.028876
5;2;0.470588;0.719363;0.030301
5;3;1.300223;0.577960;10.360807
5;1;1.376450;-0.640123;0.028545
5;2;0.438701;0.733144;0.029961
5;3;0.961546;0.549420;10.345925
5;1;2.136415;0.211232;0.038861
5;2;0.992150;0.571014;0.041085
5;3;0.953246;0.516839;10.050838
5;1;1.434870;-0.000602;0.028576
5;2;0.455285;0.673243;0.029987
5;3;0.600135;0.492855;10.011692
5;1;0.823111;0.201273;0.028552
5;2;0.533107;0.181458;0.029945
5;3;0.717854;0.143397;9.658376
5;1;1.558210;0.150068;0.028468
5;2;0.261477;0.486710;0.029859
5;3;2.505160;-0.078456;9.904196
5;1;2.216691;-0.859180;0.028517
5;2;0.333932;-2.123430;0.029930
5;3;0.796142;-0.030113;10.113654
5;1;1.254374;0.487805;0.035180
5;2;0.148649;0.833351;0.036642
5;3;1.259274;0.351949;9.944521
5;1;0.866848;0.349796;0.029905
5;2;0.791262;0.548071;0.031405
5;3;0.218755;0.627634;9.921100
5;1;3.006861;-0.005624;0.028578
5;2;0.166667;0.419059;0.029989
5;3;1.049702;0.330729;10.204787
5;1;2.215720;0.282068;0.028730
5;2;0.470588;0.726594;0.030161
5;3;0.770940;0.632799;10.241877
5;1;1.376450;-0.733303;0.028481
5;2;0.438701;0.770220;0.029922
5;3;0.826030;0.548398;10.434026
5;1;2.136415;0.294649;0.028559
5;2;0.992150;0.543630;0.029990
5;3;1.075756;0.678584;10.114368
5;1;1.434870;0.108119;0.028720
5;2;0.455285;0.749059;0.030137
5;3;1.097549;0.305053;9.855143
5;1;0.823111;0.207912;0.029790
5;2;0.533107;0.214010;0.031279
5;3;0.710063;0.105973;10.344186
5;1;1.558210;0.094518;0.042723
5;2;0.261477;0.496228;0.045434
5;3;4.480170;-0.852232;9.801594
5;1;2.216691;-0.581011;0.028727
5;2;0.333932;-2.230373;0.030159
5;3;0.611212;0.449483;9.847232
5;1;1.254374;0.430927;0.028951
5;2;0.148649;0.815776;0.030365
5;3;1.276861;0.327564;9.981094
5;1;0.866848;0.431479;0.028351
5;2;0.791262;0.427762;0.029764
5;3;0.392734;0.562434;10.205359
5;1;3.006861;-0.044635;0.028373
5;2;0.166667;0.507558;0.029755
5;3;2.281311;0.033939;9.822386
5;1;2.215720;0.315255;0.028755
5;2;0.470588;0.629987;0.030200
5;3;1.025445;0.440086;9.863015
5;1;1.376450;-0.340300;0.028628
5;2;0.438701;0.803315;0.030011
5;3;0.534208;0.546891;10.258109
5;1;2.136415;0.211113;0.028262
5;2;0.992150;0.522314;0.029670
5;3;0.970764;0.743403;10.030825
5;1;1.434870;0.101182;0.028118
5;2;0.455285;0.727224;0.029506
5;3;0.892996;0.345008;9.923016
5;1;0.823111;0.114362;0.028239
5;2;0.533107;0.185124;0.029606
5;3;0.712863;0.253595;10.192050
5;1;1.558210;-0.123381;0.028168
5;2;0.261477;0.479323;0.029540
5;3;1.657621;-0.048928;10.235016
5;1;2.216691;-0.693314;0.028519
5;2;0.333932;-2.024834;0.029923
5;3;0.881387;-0.092205;10.146008
5;1;1.254374;0.468212;0.028543
5;2;0.148649;0.820801;0.029948
5;3;0.775732;0.517116;9.729092
5;1;0.866848;0.392818;0.028570
5;2;0.791262;0.428281;0.029966
5;3;1.226640;0.354990;9.921699
5;1;3.006861;0.069522;0.028182
5;2;0.166667;0.463762;0.029554
5;3;0.646380;0.565573;9.996139
5;1;2.215720;0.382279;0.028118
5;2;0.470588;0.720616;0.029488
5;3;1.554883;-0.222196;10.116978
5;1;1.376450;-0.421330;0.028257
5;2;0.438701;0.778102;0.029649
5;3;1.900859;-0.208999;10.010392
5;1;2.136415;0.199311;0.028710
5;2;0.992150;0.543364;0.030131
5;3;1.757357;-0.001471;10.130740
5;1;1.434870;0.114271;0.028071
5;2;0.455285;0.657462;0.029438
5;3;1.399749;-0.001792;9.431869
5;1;0.823111;0.163916;0.028221
5;2;0.533107;0.168711;0.029582
5;3;0.717470;0.254787;10.092926
5;1;1.558210;0.074407;0.028165
5;2;0.261477;0.535403;0.029540
5;3;1.550325;-0.029841;10.070853
5;1;2.216691;-0.578333;0.028840
5;2;0.333932;-2.061985;0.030285
5;3;0.564173;-0.044439;10.096677
5;1;1.254374;0.359883;0.028349
5;2;0.148649;0.854745;0.029719
5;3;0.957327;0.423199;9.671309
5;1;0.866848;0.234856;0.029154
5;2;0.791262;0.429702;0.030614
5;3;0.271734;0.555366;9.833731
5;1;3.006861;0.092906;0.028400
5;2;0.166667;0.516631;0.029787
5;3;1.553987;0.325077;10.193104
5;1;2.215720;0.319130;0.028295
5;2;0.470588;0.695175;0.029709
5;3;0.834733;0.310044;9.894164
5;1;1.376450;-0.282298;0.028291
5;2;0.438701;0.774763;0.029711
5;3;1.231198;0.204123;10.345758
5;1;2.136415;0.283967;0.028366
5;2;0.992150;0.549912;0.029748
5;3;0.973351;0.743768;10.472827
5;1;1.434870;0.152631;0.028328
5;2;0.455285;0.702368;0.029706
5;3;0.599871;0.709228;9.732151
5;1;0.823111;0.149009;0.029145
5;2;0.533107;0.197245;0.030574
5;3;1.057999;-0.159023;10.090683
5;1;1.558210;-0.178265;0.028468
5;2;0.261477;0.555576;0.029903
5;3;1.511488;-0.203558;9.868925
5;1;2.216691;-0.508663;0.028284
5;2;0.333932;-2.028404;0.029665
5;3;1.076356;-0.481905;10.045496
5;1;1.254374;0.469421;0.028289
5;2;0.148649;0.832057;0.029676
5;3;0.857289;0.592295;10.126789
5;1;0.866848;0.381650;0.028201
5;2;0.791262;0.530212;0.029577
5;3;1.153566;0.298109;10.018537
5;1;3.006861;0.029784;0.028218
5;2;0.166667;0.404092;0.029604
5;3;1.280958;0.227415;10.104319
5;1;2.215720;0.302556;0.029272
5;2;0.470588;0.700250;0.030737
5;3;0.653782;0.289975;9.905146
5;1;1.376450;-0.318333;0.028455
5;2;0.438701;0.742581;0.029853
5;3;1.268450;0.061286;10.361904
5;1;2.136415;0.316574;0.028286
5;2;0.992150;0.568293;0.029666
5;3;0.292077;0.753138;10.461324
5;1;1.434870;0.109412;0.028143
5;2;0.455285;0.723901;0.029498
5;3;2.549007;-0.784798;9.923341
5;1;0.823111;0.149009;0.028157
5;2;0.533107;0.210479;0.029490
5;3;0.715247;0.185670;9.955916
5;1;1.558210;0.048394;0.028295
5;2;0.261477;0.514697;0.029659
5;3;3.352495;-0.378564;9.928060
5;1;2.216691;-0.821827;0.028729
5;2;0.333932;-2.161165;0.030183
5;3;1.282039;-0.327067;9.806031
5;1;1.254374;0.458946;0.028564
5;2;0.148649;0.818974;0.030040
5;3;0.838713;0.500627;10.172296
5;1;0.866848;0.390827;0.028038
5;2;0.791262;0.519811;0.029412
5;3;0.383144;0.377372;9.930796
5;1;3.006861;-0.046530;0.028242
5;2;0.166667;0.378031;0.029618
5;3;0.707369;0.524585;10.400439
5;1;2.215720;0.265651;0.028822
5;2;0.470588;0.740607;0.030253
5;3;1.484343;-0.320069;10.105407
5;1;1.376450;-0.388801;0.028348
5;2;0.438701;0.784821;0.029730
5;3;1.029871;0.575259;10.285098
5;1;2.136415;0.247220;0.029148
5;2;0.992150;0.505510;0.030602
5;3;1.004215;0.747161;10.587756
5;1;1.434870;0.163483;0.028219
5;2;0.455285;0.687311;0.029591
5;3;1.403562;-0.105086;10.278438
5;1;0.823111;0.219483;0.028183
5;2;0.533107;0.231008;0.029546
5;3;0.717402;0.273284;10.275460
5;1;1.558210;-0.068325;0.028187
5;2;0.261477;0.523446;0.029548
5;3;0.953505;0.444737;9.724277
5;1;2.216691;-0.767816;0.028533
5;2;0.333932;-2.123245;0.029937
5;3;0.790552;-0.185170;9.761871
5;1;1.254374;0.225195;0.028272
5;2;0.148649;0.853156;0.029668
5;3;1.010043;0.343400;10.054232
5;1;0.866848;0.233840;0.029174
5;2;0.791262;0.512144;0.030628
5;3;1.864419;-0.426161;9.723311
5;1;3.006861;0.117009;0.028259
5;2;0.166667;0.451028;0.029638
5;3;2.175050;0.010680;9.947176
5;1;2.215720;0.297586;0.028232
5;2;0.470588;0.657705;0.029631
5;3;1.783363;-0.531278;9.874278
5;1;1.376450;-0.372990;0.028186
5;2;0.438701;0.773919;0.029592
5;3;0.941671;0.527786;10.051225
5;1;2.136415;0.306491;0.028231
5;2;0.992150;0.442035;0.029620
5;3;1.089828;0.603042;10.076861
5;1;1.434870;0.098133;0.028126
5;2;0.455285;0.680366;0.029477
5;3;1.123358;0.241297;9.645848
5;1;0.823111;0.150352;0.029077
5;2;0.533107;0.237275;0.030496
5;3;0.765624;0.278774;10.125211
5;1;1.558210;0.093047;0.028182
5;2;0.261477;0.532947;0.029560
5;3;1.800360;-0.096424;10.013615
5;1;2.216691;-0.755296;0.028430
5;2;0.333932;-2.620341;0.029825
5;3;0.685038;0.007569;10.208072
5;1;1.254374;0.367566;0.028458
5;2;0.148649;0.854894;0.029856
5;3;1.611128;0.164392;10.055003
5;1;0.866848;0.306398;0.028352
5;2;0.791262;0.518814;0.029724
5;3;1.964535;-0.328875;9.834540
5;1;3.006861;-0.048904;0.028266
5;2;0.166667;0.451279;0.029628
5;3;2.281824;0.038776;10.201200
5;1;2.215720;0.442850;0.029130
5;2;0.470588;0.749070;0.030589
5;3;0.913931;0.327994;10.011892
5;1;1.376450;-0.280657;0.028238
5;2;0.438701;0.803549;0.029636
5;3;0.772993;0.459723;9.685931
5;1;2.136415;0.235260;0.028266
5;2;0.992150;0.519288;0.029639
5;3;1.508604;0.556654;9.912565
5;1;1.434870;0.117420;0.028272
5;2;0.455285;0.728287;0.029649
5;3;1.492152;0.043790;9.978742
5;1;0.823111;0.194090;0.028397
5;2;0.533107;0.222750;0.029792
5;3;0.715000;0.243507;9.836752
5;1;1.558210;0.153620;0.028312
5;2;0.261477;0.535323;0.029707
5;3;1.278298;-0.049595;9.886018
5;1;2.216691;-0.881398;0.029053
5;2;0.333932;-2.437829;0.030572
5;3;1.705755;-0.498827;10.099376
5;1;1.254374;0.311832;0.028306
5;2;0.148649;0.840063;0.029675
5;3;2.497819;-0.304122;10.197681
5;1;0.866848;0.320103;0.028136
5;2;0.791262;0.505525;0.029497
5;3;2.264994;-0.066181;9.870149
5;1;3.006861;0.066210;0.028132
5;2;0.166667;0.447920;0.029495
5;3;0.346144;0.662039;9.872918
5;1;2.215720;0.330627;0.028571
5;2;0.470588;0.705539;0.029952
5;3;0.636998;0.351047;9.937612
5;1;1.376450;-0.134242;0.028225
5;2;0.438701;0.788683;0.029631
5;3;0.861444;0.467843;10.049188
5;1;2.136415;0.255248;0.029368
5;2;0.992150;0.541263;0.030830
5;3;1.521074;0.357110;10.135903
5;1;1.434870;0.168082;0.028370
5;2;0.455285;0.691862;0.029738
5;3;1.477938;0.121561;10.047746
5;1;0.823111;0.220152;0.028615
5;2;0.533107;0.161553;0.029959
5;3;0.730052;0.176065;9.740644
5;1;1.558210;-0.124780;0.028281
5;2;0.261477;0.555158;0.029670
5;3;1.952616;-0.102981;9.897410
5;1;2.216691;-0.494079;0.028681
5;2;0.333932;-1.988368;0.030094
5;3;0.959834;-0.068949;9.936319
5;1;1.254374;0.474075;0.028348
5;2;0.148649;0.824165;0.029737
5;3;1.911764;0.064991;9.716865
5;1;0.866848;0.287297;0.029453
5;2;0.791262;0.429109;0.030904
5;3;0.637237;0.414412;9.945377
5;1;3.006861;-0.002646;0.028239
5;2;0.166667;0.439118;0.029616
5;3;2.224515;0.518811;10.143225
5;1;2.215720;0.298181;0.028135
5;2;0.470588;0.735332;0.029531
5;3;0.690862;0.423058;10.294566
5;1;1.376450;-0.129741;0.028260
5;2;0.438701;0.795808;0.029633
5;3;0.897775;0.483645;10.168692
5;1;2.136415;0.229508;0.028340
5;2;0.992150;0.513539;0.029728
5;3;3.303747;-0.091200;10.265020
5;1;1.434870;-0.089352;0.028315
5;2;0.455285;0.692588;0.029678
5;3;0.558281;0.624852;9.954778
5;1;0.823111;0.233317;0.029342
5;2;0.533107;0.252931;0.030752
5;3;0.710093;0.232335;9.608234
5;1;1.558210;-0.075835;0.028617
5;2;0.261477;0.465196;0.030007
5;3;1.322199;0.008453;10.203566
5;1;2.216691;-0.757344;0.028168
5;2;0.333932;-2.472463;0.029562
5;3;1.358410;-0.217879;9.850232
5;1;1.254374;0.397301;0.028183
5;2;0.148649;0.843254;0.029549
5;3;0.993626;0.462468;9.935715
5;1;0.866848;0.360290;0.028222
5;2;0.791262;0.427767;0.029576
5;3;1.002443;0.599660;10.015898
5;1;3.006861;-0.032755;0.028027
5;2;0.166667;0.480163;0.029403
5;3;0.293259;0.680967;9.898716
5;1;2.215720;0.353015;0.028718
5;2;0.470588;0.699273;0.030149
5;3;1.117970;0.509815;10.111835
5;1;1.376450;-0.407181;0.028315
5;2;0.438701;0.765918;0.029712
5;3;0.748513;0.502765;10.530708
5;1;2.136415;0.135102;0.028706
5;2;0.992150;0.483861;0.030139
5;3;2.415617;0.248745;10.250270
5;1;1.434870;0.105703;0.028417
5;2;0.455285;0.694126;0.029809
5;3;1.525317;0.110244;10.245318
5;1;0.823111;0.254267;0.028315
5;2;0.533107;0.190253;0.029677
5;3;0.716886;0.228559;9.517718
5;1;1.558210;-0.115827;0.028614
5;2;0.261477;0.490642;0.029983
5;3;3.466632;-0.639358;9.861260
5;1;2.216691;-0.972783;0.029055
5;2;0.333932;-1.974962;0.030505
5;3;0.548634;-0.129094;9.697862
5;1;1.254374;0.242000;0.028271
5;2;0.148649;0.843540;0.029635
5;3;1.806977;0.187700;10.198183
5;1;0.866848;0.330917;0.028329
5;2;0.791262;0.385567;0.029733
5;3;0.211399;0.566232;10.072584
5;1;3.006861;0.028079;0.028229
5;2;0.166667;0.465850;0.029603
5;3;1.466230;0.294019;9.804227
5;1;2.215720;0.269294;0.028249
5;2;0.470588;0.692154;0.029647
5;3;0.665473;0.447575;10.037592
5;1;1.376450;-0.336968;0.028258
5;2;0.438701;0.779716;0.029623
5;3;1.305129;0.444194;10.256372
5;1;2.136415;0.278989;0.029553
5;2;0.992150;0.564210;0.031003
5;3;1.376430;0.354429;10.336491
5;1;1.434870;0.069448;0.028552
5;2;0.455285;0.713793;0.029930
5;3;0.423734;0.660202;10.296398
